入账日期,业务品牌,总品类,品类,产品标准名称,SellIn_quantity,SellIn_return_amount,SellIn_amount
2024/8/8 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,54,-377.53000000000003,4266.0
2024/8/8 0:00:00,SK,Care,Syoss Care,丝蕴去屑控油洗发露 680ml,9,-62.92,711.0
2024/8/8 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,45,-314.60999999999996,3555.0
2024/8/8 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,9,-62.92,711.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,0,0.0,0.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,0,0.0,0.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-173.62,1308.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,144,-805.32,11376.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,132,-738.21,10428.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,48,-268.44,3792.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,12,-67.11,948.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,36,-201.32999999999998,2844.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,12,-67.11,948.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,24,-134.22,1896.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,24,-134.22,1896.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,24,-269.4,2856.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0双包,-20,0.0,-2700.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,24,-269.4,2856.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06 双包,400,0.0,54000.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,0,0.0,0.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,36,-404.09999999999997,4284.0
2024/8/8 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,0,0.0,0.0
2024/8/8 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,36,-129.32999999999998,2088.0
2024/8/8 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,48,-183.51,1382.4
2024/8/8 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,0,0.0,0.0
2024/8/8 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,72,-138.0,2016.0
2024/8/8 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,12,-23.58,345.60000000000014
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,72,-1013.11,11448.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,24,-337.7,3816.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,60,-578.78,6540.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,108,-1519.6799999999998,17172.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,72,-1013.1199999999999,11448.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,108,-1041.8,11772.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,12,-126.4,1428.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,72,-758.38,8568.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,84,-810.28,9156.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔亮护发精油80ml,60,-684.96,7743.0
2024/8/9 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,60,-684.96,7742.999999999999
2024/8/9 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,63,-440.45000000000005,4977.0
2024/8/9 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,63,-440.44000000000005,4977.0
2024/8/9 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,27,-188.76,2133.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,72,-402.65999999999997,5688.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,48,-268.44,3792.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,60,-335.55,4740.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,36,-201.32999999999998,2844.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,144,-805.3199999999999,11376.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,84,-469.77,6636.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,84,-469.77,6636.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,12,-67.11,948.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,48,-268.44,3792.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,72,-808.2,8568.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.0 双包,200,0.0,27000.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,120,-1347.0,14280.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,12,-134.7,1428.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,12,-134.7,1428.0
2024/8/9 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,108,-1212.3,12852.0
2024/8/9 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,24,-113.36,1656.0
2024/8/9 0:00:00,SK,Styling,Styling,施华蔻got2b非凡绅士塑型发蜡100g*12,12,-48.46,708.0
2024/8/9 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,24,-86.23,1392.0
2024/8/9 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,96,-367.01,2764.8
2024/8/9 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,36,-229.38,1728.0
2024/8/9 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,36,-93.64,1368.0
2024/8/9 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,24,-46.0,672.0
2024/8/9 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,24,-152.92,1152.0
2024/8/9 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,48,-94.32,1382.4
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,12,-168.85,1908.0
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,12,-168.85,1908.0
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,12,-115.75,1308.0
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,60,-578.78,6540.0
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,12,-168.85,1908.0
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,12,-168.85,1908.0
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻控油赋源洗发露 600ml,12,-168.85,1908.0
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻韧芯修护洗发露 600ml,12,-168.85,1908.0
2024/9/10 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,12,-126.4,1428.0
2024/9/10 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,135,-943.83,10665.0
2024/9/10 0:00:00,SK,Care,Syoss Care,丝蕴去屑控油洗发露 680ml,9,-62.92,711.0
2024/9/10 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,18,-125.84,1422.0
2024/9/10 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,18,-125.84,1422.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,12,-92.28,1188.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,12,-136.64,1188.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,12,-173.62,1308.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,24,-134.22,1896.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,12,-67.11,948.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,12,-67.11,948.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,24,-134.22,1896.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,12,-67.11,948.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,12,-67.11,948.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,12,-67.11,948.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,12,-67.11,948.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,12,-134.7,1428.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.0 双包,1200,0.0,162000.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,12,-134.7,1428.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06 双包,1200,0.0,162000.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,12,-134.7,1428.0
2024/9/10 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,12,-134.7,1428.0
2024/9/10 0:00:00,SK,Styling,Styling,施华蔻got2b非凡绅士塑型发蜡100g*12,12,-48.46,708.0
2024/9/10 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,12,-45.88,345.6
2024/9/10 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,12,-76.46,576.0
2024/9/10 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,36,-93.64,1368.0
2024/9/10 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,12,-76.46,576.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,24,-337.7,3816.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,12,-168.85,1908.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,84,-810.29,9156.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,108,-1041.78,11772.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,48,-675.41,7632.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,48,-675.4,7632.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,60,-578.76,6540.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻控油赋源洗发露 600ml,24,-337.71,3816.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻韧芯修护润发乳 600ml,48,-675.4,7632.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻韧芯修护洗发露 600ml,36,-506.54999999999995,5724.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,48,-505.6,5712.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,60,-631.98,7140.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,96,-1011.17,11424.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻水油赋源润发乳 600ml,12,-168.85,1908.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,24,-231.51,2616.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔亮护发精油80ml,24,-295.22,3336.0
2024/9/11 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,12,-147.61,1668.0
2024/9/11 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,162,-1132.5900000000001,12798.0
2024/9/11 0:00:00,SK,Care,Syoss Care,丝蕴去屑控油洗发露 680ml,594,-4152.84,46926.0
2024/9/11 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,36,-251.68,2844.0
2024/9/11 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,90,-629.2199999999999,7110.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,12,-92.28,1188.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-173.62,1308.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,84,-469.77,6636.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,36,-201.32999999999998,2844.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,24,-134.22,1896.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,24,-134.22,1896.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,36,-201.32999999999998,2844.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,12,-67.11,948.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,24,-269.4,2856.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.0 双包,200,0.0,27000.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,12,-134.7,1428.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,12,-134.7,1428.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,12,-134.7,1428.0
2024/9/11 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,24,-269.4,2856.0
2024/9/11 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,12,-43.11,696.0
2024/9/11 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,24,-91.76,691.2
2024/9/11 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,12,-76.46,576.0
2024/9/11 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,84,-218.49,3192.0
2024/9/11 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,12,-23.0,336.0
2024/9/11 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,84,-165.06,2419.2
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,24,-231.51,2616.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,12,-115.75,1308.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,12,-168.85,1908.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻韧芯修护润发乳 600ml,24,-337.7,3816.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻韧芯修护洗发露 600ml,12,-168.85,1908.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,24,-252.8,2856.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,60,-631.98,7140.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,120,-1263.96,14280.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻水油赋源润发乳 600ml,12,-168.85,1908.0
2024/9/12 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,12,-147.61,1668.0
2024/9/12 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,63,-440.46000000000004,4977.0
2024/9/12 0:00:00,SK,Care,Syoss Care,丝蕴去屑控油洗发露 680ml,54,-377.53,4266.0
2024/9/12 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,9,-62.92,711.0
2024/9/12 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,36,-251.69,2844.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,12,-92.28,1188.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,12,-92.28,1188.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,12,-67.11,948.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,24,-134.22,1896.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,12,-67.11,948.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,12,-134.7,1428.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0双包,200,0.0,27000.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.0 双包,800,0.0,108000.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,12,-134.7,1428.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06 双包,400,0.0,54000.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,24,-269.4,2856.0
2024/9/12 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,12,-134.7,1428.0
2024/9/12 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,12,-56.68,828.0
2024/9/12 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,12,-31.21,456.0
2024/9/12 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,12,-23.0,336.0
2024/9/12 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,12,-76.46,576.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,12,-168.85,1908.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,960,-13508.3,152640.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,12,-115.75,1308.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,12,-115.75,1308.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,744,-10468.93,118296.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,2424,-34108.46,385416.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,48,-463.02,5232.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻控油赋源洗发露 600ml,216,-3039.37,34344.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻韧芯修护洗发露 600ml,12,-168.85,1908.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,12,-126.4,1428.0
2024/9/13 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔亮护发精油80ml,12,-147.61,1668.0
2024/9/13 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,54,-377.53,4266.0
2024/9/13 0:00:00,SK,Care,Syoss Care,丝蕴去屑控油洗发露 680ml,180,-1258.44,14220.0
2024/9/13 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,18,-125.84,1422.0
2024/9/13 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,36,-251.69,2844.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,12,-92.28,1188.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,12,-173.62,1308.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-173.62,1308.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,24,-134.22,1896.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,12,-67.11,948.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,12,-67.11,948.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,12,-67.11,948.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,12,-134.7,1428.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,12,-134.7,1428.0
2024/9/13 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,12,-134.7,1428.0
2024/9/13 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型啫喱水150ml,24,-91.76,691.2
2024/9/13 0:00:00,SK,Styling,Styling,丝蕴持久定型强力塑型发蜡85ml,12,-76.46,576.0
2024/9/13 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,12,-23.0,336.0
2024/9/13 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型哑光发蜡85ml,12,-76.46,576.0
2024/9/13 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,48,-94.32,1382.4
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,12,-168.85,1908.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,12,-168.85,1908.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,72,-694.53,7848.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,144,-1389.06,15696.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,48,-675.4,7632.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,48,-675.4,7632.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,60,-578.76,6540.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻控油赋源头皮精华液50ml,12,-168.85,1908.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻控油赋源洗发露 600ml,12,-168.85,1908.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻韧芯修护洗发露 600ml,12,-168.85,1908.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,48,-505.6,5712.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,168,-1769.55,19992.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,120,-1263.96,14280.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻水油赋源润发乳 600ml,12,-168.85,1908.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,84,-810.28,9156.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔亮护发精油80ml,36,-442.83000000000004,5004.0
2024/9/14 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,24,-295.22,3336.0
2024/9/14 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,63,-440.45000000000005,4977.0
2024/9/14 0:00:00,SK,Care,Syoss Care,丝蕴去屑控油洗发露 680ml,126,-880.8999999999999,9954.0
2024/9/14 0:00:00,SK,Care,Syoss Care,丝蕴桃沁盈润洗发露 680ml - 宝可梦限定版,9,-62.92,711.0
2024/9/14 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,54,-377.53,4266.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,12,-92.28,1188.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,12,-92.28,1188.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,12,-136.64,1188.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,36,-520.86,3924.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,24,-347.24,2616.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,60,-335.54999999999995,4740.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,24,-134.22,1896.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,60,-335.54999999999995,4740.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,24,-134.22,1896.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,36,-201.32999999999998,2844.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,36,-201.32999999999998,2844.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,36,-201.32999999999998,2844.0
2024/9/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,24,-134.22,1896.0
