date,factors,total_contribution,spend,year,month,source,c0,c1,c2,c3,adstock_alpha,imme_contribution,carryover_contribution,saturation_lam,saturation_beta
2022-02-01,ddt_ht_spend,111117.6247027285,188623.3994114656,2022,2,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,61865.80636168474,49251.81834104378,1.326657244588012,0.007289836697217582
2022-03-01,ddt_ht_spend,101594.3934165783,142257.7365016244,2022,3,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,56563.65574190067,45030.73767467766,1.326657244588012,0.007289836697217582
2022-04-01,ddt_ht_spend,66645.49402104289,55636.68782162105,2022,4,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,37105.51984003501,29539.97418100788,1.326657244588012,0.007289836697217582
2022-05-01,ddt_ht_spend,89169.41254244873,156330.4517328489,2022,5,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,49645.92812791521,39523.48441453352,1.326657244588012,0.007289836697217582
2022-06-01,ddt_ht_spend,107361.3481384708,185140.4959467582,2022,6,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,59774.46325399145,47586.88488447938,1.326657244588012,0.007289836697217582
2022-07-01,ddt_ht_spend,77574.00460910935,80623.90695546512,2022,7,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,43190.07322813798,34383.93138097137,1.326657244588012,0.007289836697217582
2022-08-01,ddt_ht_spend,118491.8750950373,228530.9406554761,2022,8,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,65971.49119839408,52520.38389664321,1.326657244588012,0.007289836697217582
2022-09-01,ddt_ht_spend,115318.3807502518,174138.4663572862,2022,9,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,64204.61769700632,51113.76305324548,1.326657244588012,0.007289836697217582
2022-10-01,ddt_ht_spend,110268.9298330943,161322.0068654365,2022,10,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,61393.28732966428,48875.64250343002,1.326657244588012,0.007289836697217582
2022-11-01,ddt_ht_spend,125610.1852422519,211576.3267020386,2022,11,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,69934.6788418317,55675.50640042017,1.326657244588012,0.007289836697217582
2022-12-01,ddt_ht_spend,125330.1557555606,192583.3047584618,2022,12,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,69778.76973159335,55551.38602396728,1.326657244588012,0.007289836697217582
2023-01-01,ddt_ht_spend,78637.05218782427,59222.12054498419,2023,1,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,43781.93519273611,34855.11699508816,1.326657244588012,0.007289836697217582
2023-02-01,ddt_ht_spend,149388.8731848296,318695.0942097346,2023,2,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,83173.69207421516,66215.18111061445,1.326657244588012,0.007289836697217582
2023-03-01,ddt_ht_spend,149962.4163363935,239912.2860803511,2023,3,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,83493.01774059483,66469.3985957987,1.326657244588012,0.007289836697217582
2023-04-01,ddt_ht_spend,157603.3754370105,260103.2308148478,2023,4,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,87747.19521604903,69856.18022096145,1.326657244588012,0.007289836697217582
2023-05-01,ddt_ht_spend,167142.3472675262,280096.5795867982,2023,5,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,93058.10953531238,74084.23773221385,1.326657244588012,0.007289836697217582
2023-06-01,ddt_ht_spend,153434.7530667906,222189.1680826636,2023,6,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,85426.2746146507,68008.47845213991,1.326657244588012,0.007289836697217582
2023-07-01,ddt_ht_spend,135850.4877898521,184049.7330132701,2023,7,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,75636.0657837301,60214.42200612201,1.326657244588012,0.007289836697217582
2023-08-01,ddt_ht_spend,155162.6070666175,266295.8193209589,2023,8,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,86388.27394878447,68774.333117833,1.326657244588012,0.007289836697217582
2023-09-01,ddt_ht_spend,113917.743658747,118662.0814790298,2023,9,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,63424.7995239861,50492.94413476091,1.326657244588012,0.007289836697217582
2023-10-01,ddt_ht_spend,89757.73903259606,99070.34919657532,2023,10,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,49973.48456024786,39784.2544723482,1.326657244588012,0.007289836697217582
2023-11-01,ddt_ht_spend,135957.406158828,262935.6412873881,2023,11,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,75695.59361407445,60261.81254475356,1.326657244588012,0.007289836697217582
2023-12-01,ddt_ht_spend,118813.3636304081,160575.47237762,2023,12,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,66150.48303276744,52662.88059764066,1.326657244588012,0.007289836697217582
2024-01-01,ddt_ht_spend,136829.3846598813,232963.1151040297,2024,1,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,76181.076031846,60648.30862803527,1.326657244588012,0.007289836697217582
2024-02-01,ddt_ht_spend,123770.7120511582,173005.3022956336,2024,2,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,68910.53444932727,54860.17760183092,1.326657244588012,0.007289836697217582
2024-03-01,ddt_ht_spend,163568.7131554771,311408.1527274447,2024,3,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,91068.4543696714,72500.25878580574,1.326657244588012,0.007289836697217582
2024-04-01,ddt_ht_spend,178796.8141702332,313104.1387298697,2024,4,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,99546.84608435624,79249.96808587694,1.326657244588012,0.007289836697217582
2024-05-01,ddt_ht_spend,187130.7527340035,319020.3477937276,2024,5,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,104186.846541491,82943.9061925125,1.326657244588012,0.007289836697217582
2024-06-01,ddt_ht_spend,168064.5141848091,240451.9962524477,2024,6,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,93571.53483656773,74492.97934824141,1.326657244588012,0.007289836697217582
2024-07-01,ddt_ht_spend,182674.307961998,313945.2206556259,2024,7,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,101705.6780494178,80968.62991258029,1.326657244588012,0.007289836697217582
2024-08-01,ddt_ht_spend,181647.8230446422,291366.0772223512,2024,8,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,101134.172698217,80513.6503464252,1.326657244588012,0.007289836697217582
2024-09-01,ddt_ht_spend,150982.4087010285,191209.1327584307,2024,9,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,84060.90830061826,66921.50040041027,1.326657244588012,0.007289836697217582
2024-10-01,ddt_ht_spend,114991.8639501595,122503.8512581021,2024,10,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,64022.82632788386,50969.03762227567,1.326657244588012,0.007289836697217582
2024-11-01,ddt_ht_spend,100804.4714505231,127001.9116805032,2024,11,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,56123.85908926748,44680.61236125566,1.326657244588012,0.007289836697217582
2024-12-01,ddt_ht_spend,74796.86508547768,74080.2268857671,2024,12,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,41643.87408585052,33152.99099962716,1.326657244588012,0.007289836697217582
2025-01-01,ddt_ht_spend,162723.9039559706,365609.4373385644,2025,1,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,90598.09872186965,72125.80523410092,1.326657244588012,0.007289836697217582
2025-02-01,ddt_ht_spend,119777.1612555914,130767.024941136,2025,2,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,66687.08663108014,53090.07462451128,1.326657244588012,0.007289836697217582
2025-03-01,ddt_ht_spend,106301.1963733843,140890.4546916548,2025,3,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,59184.21356148492,47116.98281189938,1.326657244588012,0.007289836697217582
2025-04-01,ddt_ht_spend,92411.74374898955,118413.5071143557,2025,4,Offline,Offline,DDT,DDT,DDT,0.4432403812879055,51451.1272142072,40960.61653478235,1.326657244588012,0.007289836697217582
2021-01-01,ddt_hybrid_spend,0.0,0.0,2021,1,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-02-01,ddt_hybrid_spend,0.0,0.0,2021,2,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-03-01,ddt_hybrid_spend,0.0,0.0,2021,3,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-04-01,ddt_hybrid_spend,0.0,0.0,2021,4,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-05-01,ddt_hybrid_spend,0.0,0.0,2021,5,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-06-01,ddt_hybrid_spend,0.0,0.0,2021,6,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-07-01,ddt_hybrid_spend,0.0,0.0,2021,7,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-08-01,ddt_hybrid_spend,0.0,0.0,2021,8,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-09-01,ddt_hybrid_spend,0.0,0.0,2021,9,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-10-01,ddt_hybrid_spend,0.0,0.0,2021,10,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-11-01,ddt_hybrid_spend,0.0,0.0,2021,11,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2021-12-01,ddt_hybrid_spend,0.0,0.0,2021,12,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-01-01,ddt_hybrid_spend,0.0,0.0,2022,1,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-02-01,ddt_hybrid_spend,0.0,0.0,2022,2,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-03-01,ddt_hybrid_spend,0.0,0.0,2022,3,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-04-01,ddt_hybrid_spend,0.0,0.0,2022,4,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-05-01,ddt_hybrid_spend,0.0,0.0,2022,5,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-06-01,ddt_hybrid_spend,0.0,0.0,2022,6,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-07-01,ddt_hybrid_spend,0.0,0.0,2022,7,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-08-01,ddt_hybrid_spend,0.0,0.0,2022,8,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-09-01,ddt_hybrid_spend,0.0,0.0,2022,9,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-10-01,ddt_hybrid_spend,0.0,0.0,2022,10,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-11-01,ddt_hybrid_spend,0.0,0.0,2022,11,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2022-12-01,ddt_hybrid_spend,0.0,0.0,2022,12,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-01-01,ddt_hybrid_spend,0.0,0.0,2023,1,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-02-01,ddt_hybrid_spend,0.0,0.0,2023,2,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-03-01,ddt_hybrid_spend,0.0,0.0,2023,3,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-04-01,ddt_hybrid_spend,0.0,0.0,2023,4,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-05-01,ddt_hybrid_spend,0.0,0.0,2023,5,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-06-01,ddt_hybrid_spend,0.0,0.0,2023,6,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-07-01,ddt_hybrid_spend,0.0,0.0,2023,7,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-08-01,ddt_hybrid_spend,0.0,0.0,2023,8,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-09-01,ddt_hybrid_spend,0.0,0.0,2023,9,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-10-01,ddt_hybrid_spend,0.0,0.0,2023,10,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-11-01,ddt_hybrid_spend,0.0,0.0,2023,11,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2023-12-01,ddt_hybrid_spend,0.0,0.0,2023,12,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2024-01-01,ddt_hybrid_spend,0.0,0.0,2024,1,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2024-02-01,ddt_hybrid_spend,0.0,0.0,2024,2,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2024-03-01,ddt_hybrid_spend,0.0,0.0,2024,3,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,0.0,0.0,1.323569040562119,0.001715687928777817
2024-04-01,ddt_hybrid_spend,3.443483224330676,10.62080517103982,2024,4,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,2.1505650188528,1.292918205477876,1.323569040562119,0.001715687928777817
2024-05-01,ddt_hybrid_spend,879.2076161921715,2708.305318615153,2024,5,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,549.0931770284329,330.1144391637386,1.323569040562119,0.001715687928777817
2024-06-01,ddt_hybrid_spend,3846.673170761194,10960.67093651309,2024,6,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,2402.369990231787,1444.303180529407,1.323569040562119,0.001715687928777817
2024-07-01,ddt_hybrid_spend,14203.0237058992,40252.8515982409,2024,7,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,8870.24096067172,5332.782745227483,1.323569040562119,0.001715687928777817
2024-08-01,ddt_hybrid_spend,26333.02098353478,69162.68327381129,2024,8,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,16445.81084866886,9887.21013486592,1.323569040562119,0.001715687928777817
2024-09-01,ddt_hybrid_spend,39929.47123271455,104869.8302588471,2024,9,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,24937.22735386817,14992.24387884637,1.323569040562119,0.001715687928777817
2024-10-01,ddt_hybrid_spend,40154.97530020847,87281.7768956052,2024,10,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,25078.06183092758,15076.91346928089,1.323569040562119,0.001715687928777817
2024-11-01,ddt_hybrid_spend,28336.92051757565,41782.24754287064,2024,11,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,17697.30997279814,10639.6105447775,1.323569040562119,0.001715687928777817
2024-12-01,ddt_hybrid_spend,11412.79453079759,265.5201292759954,2024,12,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,7127.653915043702,4285.140615753888,1.323569040562119,0.001715687928777817
2025-01-01,ddt_hybrid_spend,19241.60386735866,44479.93205631475,2025,1,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,12016.99485317155,7224.609014187115,1.323569040562119,0.001715687928777817
2025-02-01,ddt_hybrid_spend,18518.79872170621,35133.62350579971,2025,2,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,11565.58000360767,6953.21871809854,1.323569040562119,0.001715687928777817
2025-03-01,ddt_hybrid_spend,25433.64938021803,58892.36467341578,2025,3,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,15884.12461904638,9549.524761171648,1.323569040562119,0.001715687928777817
2025-04-01,ddt_hybrid_spend,48454.26471919328,140396.4235559753,2025,4,Offline,Offline,DDT,DDT,DDT,0.3754681295795148,30261.2325749271,18193.03214426617,1.323569040562119,0.001715687928777817
2021-01-01,ddt_paid_social_pol_spend,0.0,0.0,2021,1,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-02-01,ddt_paid_social_pol_spend,0.0,0.0,2021,2,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-03-01,ddt_paid_social_pol_spend,0.0,0.0,2021,3,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-04-01,ddt_paid_social_pol_spend,0.0,0.0,2021,4,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-05-01,ddt_paid_social_pol_spend,0.0,0.0,2021,5,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-06-01,ddt_paid_social_pol_spend,0.0,0.0,2021,6,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-07-01,ddt_paid_social_pol_spend,0.0,0.0,2021,7,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-08-01,ddt_paid_social_pol_spend,0.0,0.0,2021,8,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-09-01,ddt_paid_social_pol_spend,0.0,0.0,2021,9,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-10-01,ddt_paid_social_pol_spend,0.0,0.0,2021,10,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-11-01,ddt_paid_social_pol_spend,0.0,0.0,2021,11,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2021-12-01,ddt_paid_social_pol_spend,0.0,0.0,2021,12,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-01-01,ddt_paid_social_pol_spend,0.0,0.0,2022,1,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-02-01,ddt_paid_social_pol_spend,0.0,0.0,2022,2,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-03-01,ddt_paid_social_pol_spend,0.0,0.0,2022,3,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-04-01,ddt_paid_social_pol_spend,0.0,0.0,2022,4,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-05-01,ddt_paid_social_pol_spend,0.0,0.0,2022,5,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-06-01,ddt_paid_social_pol_spend,0.0,0.0,2022,6,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-07-01,ddt_paid_social_pol_spend,0.0,0.0,2022,7,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-08-01,ddt_paid_social_pol_spend,0.0,0.0,2022,8,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-09-01,ddt_paid_social_pol_spend,0.0,0.0,2022,9,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-10-01,ddt_paid_social_pol_spend,0.0,0.0,2022,10,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-11-01,ddt_paid_social_pol_spend,0.0,0.0,2022,11,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2022-12-01,ddt_paid_social_pol_spend,0.0,0.0,2022,12,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2023-01-01,ddt_paid_social_pol_spend,0.0,0.0,2023,1,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2023-02-01,ddt_paid_social_pol_spend,0.0,0.0,2023,2,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,0.0,0.0,1.359195488562319,0.007880776470280937
2023-03-01,ddt_paid_social_pol_spend,15330.96106574047,24031.83168489927,2023,3,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,9657.569710248928,5673.391355491543,1.359195488562319,0.007880776470280937
2023-04-01,ddt_paid_social_pol_spend,106955.2644714831,165040.5929955415,2023,4,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,67375.28835160269,39579.97611988038,1.359195488562319,0.007880776470280937
2023-05-01,ddt_paid_social_pol_spend,138039.6204221114,170329.4495061671,2023,5,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,86956.53529392442,51083.08512818697,1.359195488562319,0.007880776470280937
2023-06-01,ddt_paid_social_pol_spend,191767.5924896396,252237.0727370839,2023,6,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,120801.8782836726,70965.71420596704,1.359195488562319,0.007880776470280937
2023-07-01,ddt_paid_social_pol_spend,250717.1850537829,349174.1966075386,2023,7,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,157936.5234724338,92780.66158134906,1.359195488562319,0.007880776470280937
2023-08-01,ddt_paid_social_pol_spend,236548.5310317401,266484.1598320255,2023,8,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,149011.1362555778,87537.39477616228,1.359195488562319,0.007880776470280937
2023-09-01,ddt_paid_social_pol_spend,256057.8368192392,321309.3783365336,2023,9,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,161300.8081054642,94757.02871377495,1.359195488562319,0.007880776470280937
2023-10-01,ddt_paid_social_pol_spend,251713.75048747,293513.0409657534,2023,10,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,158564.298867948,93149.451619522,1.359195488562319,0.007880776470280937
2023-11-01,ddt_paid_social_pol_spend,221944.8804328725,225558.1041664697,2023,11,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,139811.7277463585,82133.15268651396,1.359195488562319,0.007880776470280937
2023-12-01,ddt_paid_social_pol_spend,233511.9169166836,273797.9362058374,2023,12,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,147098.2547099572,86413.66220672644,1.359195488562319,0.007880776470280937
2024-01-01,ddt_paid_social_pol_spend,154737.8285740821,105326.7157713424,2024,1,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,97475.38721536558,57262.4413587165,1.359195488562319,0.007880776470280937
2024-02-01,ddt_paid_social_pol_spend,235811.3270604922,324410.7046574681,2024,2,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,148546.7427506651,87264.58430982704,1.359195488562319,0.007880776470280937
2024-03-01,ddt_paid_social_pol_spend,215086.9289699149,226480.2438155794,2024,3,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,135491.6369158482,79595.2920540667,1.359195488562319,0.007880776470280937
2024-04-01,ddt_paid_social_pol_spend,186985.5263869487,181055.8125187459,2024,4,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,117789.4685235983,69196.05786335046,1.359195488562319,0.007880776470280937
2024-05-01,ddt_paid_social_pol_spend,178644.6907918788,183684.6581311777,2024,5,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,112535.2512011683,66109.4395907105,1.359195488562319,0.007880776470280937
2024-06-01,ddt_paid_social_pol_spend,224631.2417782022,286988.4772489286,2024,6,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,141503.9714255507,83127.27035265154,1.359195488562319,0.007880776470280937
2024-07-01,ddt_paid_social_pol_spend,169216.0130416636,142067.7578402509,2024,7,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,106595.7597199942,62620.25332166936,1.359195488562319,0.007880776470280937
2024-08-01,ddt_paid_social_pol_spend,181968.2728100652,202060.4008954321,2024,8,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,114628.9050100017,67339.36780006347,1.359195488562319,0.007880776470280937
2024-09-01,ddt_paid_social_pol_spend,178134.1384853952,188475.5468284128,2024,9,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,112213.6344108411,65920.50407455406,1.359195488562319,0.007880776470280937
2024-10-01,ddt_paid_social_pol_spend,132803.1601523238,107087.741752366,2024,10,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,83657.88494359299,49145.27520873085,1.359195488562319,0.007880776470280937
2024-11-01,ddt_paid_social_pol_spend,128734.2023894295,127197.5109192361,2024,11,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,81094.68991135039,47639.51247807909,1.359195488562319,0.007880776470280937
2024-12-01,ddt_paid_social_pol_spend,120279.4659667058,116786.7083425169,2024,12,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,75768.72201970268,44510.74394700309,1.359195488562319,0.007880776470280937
2025-01-01,ddt_paid_social_pol_spend,155462.8824870462,185480.6502272465,2025,1,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,97932.12692516675,57530.7555618794,1.359195488562319,0.007880776470280937
2025-02-01,ddt_paid_social_pol_spend,151540.9913034279,158611.4434783313,2025,2,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,95461.57486131448,56079.41644211342,1.359195488562319,0.007880776470280937
2025-03-01,ddt_paid_social_pol_spend,117756.9093744969,99894.70120935765,2025,3,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,74179.6653367694,43577.24403772753,1.359195488562319,0.007880776470280937
2025-04-01,ddt_paid_social_pol_spend,91546.07862170647,74834.26145898332,2025,4,Offline,Offline,DDT,DDT,DDT,0.3700610373455099,57668.44180204417,33877.6368196623,1.359195488562319,0.007880776470280937
2021-01-01,ddt_sampling_spend,45795.10090561904,231974.4,2021,1,Offline,Offline,DDT,DDT,DDT,0.3381390954909568,30309.98690747592,15485.11399814312,1.635412611179994,0.01342844072866716
2021-02-01,ddt_sampling_spend,52388.74028130621,193302.4,2021,2,Offline,Offline,DDT,DDT,DDT,0.3381390954909568,34674.05902867467,17714.68125263153,1.635412611179994,0.01342844072866716
2021-03-01,ddt_sampling_spend,168540.6800045081,785134.4,2021,3,Offline,Offline,DDT,DDT,DDT,0.3381390954909568,111550.486914353,56990.19309015517,1.635412611179994,0.01342844072866716
