dac_id,reg_channel,customer_lifecycle_finished_flag,baby_residual_lifecycle,baby_age_last_order,prestige,frisomum,gold,stage_f0,stage_f1,stage_f2,stage_f3,stage_f4,last_repurchase_interval
0c0cd7e6-d684-11e8-8187-022fee61b306,品牌微信,Y,1240.0,10.0,0,0,1,0,1,0,0,0,109.0
fce896aa-d683-11e8-8187-022fee61b306,线下,Y,1118.0,12.0,0,0,1,0,0,1,0,0,40.0
95d5a3ee-d683-11e8-8187-022fee61b306,线下,Y,1401.0,1.0,0,0,1,0,0,1,0,0,
9a86e66f-d683-11e8-8187-022fee61b306,线下,Y,1157.0,9.0,0,0,1,0,0,1,0,0,
e13cd541-d683-11e8-8187-022fee61b306,线下,Y,1322.0,4.0,0,0,1,0,1,0,0,0,
8368766a-d684-11e8-8187-022fee61b306,线下,Y,1548.0,-2.0,0,0,1,0,0,1,0,0,1.0
0f3c0708-d684-11e8-8187-022fee61b306,线下,Y,1326.0,4.0,0,0,1,0,1,0,0,0,
5d51f6e8-d684-11e8-8187-022fee61b306,CRM系统,Y,1330.0,4.0,1,0,0,0,1,0,0,0,
92b23e88-d684-11e8-8187-022fee61b306,线下,Y,1410.0,3.0,0,0,1,0,0,1,0,0,56.0
f527f80b-d683-11e8-8187-022fee61b306,CRM系统,Y,1335.0,4.0,1,0,0,0,0,0,1,0,
68cb0239-d683-11e8-8187-022fee61b306,线下,Y,1493.0,-1.0,0,0,1,0,1,0,0,0,
b997aae0-d683-11e8-8187-022fee61b306,线下,Y,1131.0,16.0,0,0,1,0,1,0,0,0,175.0
c56a4a25-d683-11e8-8187-022fee61b306,CRM系统,Y,1213.0,11.0,1,0,0,0,0,1,0,0,99.0
93092983-d684-11e8-8187-022fee61b306,线下,Y,1210.0,8.0,0,0,1,0,1,0,0,0,
68a8380c-d684-11e8-8187-022fee61b306,线下,Y,1387.0,2.0,0,0,1,0,1,0,0,0,
846fb549-d684-11e8-8187-022fee61b306,品牌微信,Y,1278.0,5.0,1,0,0,0,0,1,0,0,
5cd2a94d-d684-11e8-8187-022fee61b306,京东商城,Y,1111.0,11.0,0,0,1,0,0,1,0,0,0.0
6b83db81-d684-11e8-8187-022fee61b306,线下,Y,1199.0,8.0,0,0,1,0,0,1,0,0,
8a40d9ae-d683-11e8-8187-022fee61b306,线下,Y,1231.0,7.0,0,0,1,0,1,0,0,0,
c8885d3f-d684-11e8-8187-022fee61b306,品牌微信,Y,1279.0,6.0,1,0,0,0,0,1,0,0,
b12196bd-d683-11e8-8187-022fee61b306,CRM系统,Y,1301.0,5.0,1,0,0,0,1,0,0,0,
bb0b32c3-d683-11e8-8187-022fee61b306,线下,Y,1583.0,-4.0,0,0,1,0,1,0,0,0,
fc702b58-d683-11e8-8187-022fee61b306,线下,Y,1381.0,4.0,0,0,1,0,1,0,0,0,47.0
0aa63983-d684-11e8-8187-022fee61b306,天猫旗舰店,Y,1134.0,10.0,0,0,1,0,0,1,0,0,4.0
191784af-d684-11e8-8187-022fee61b306,线下,Y,1098.0,11.0,0,0,1,0,0,1,0,0,1.0
a86cd27f-d684-11e8-8187-022fee61b306,CRM系统,Y,1195.0,8.0,1,0,0,0,0,1,0,0,
1c9f6629-d684-11e8-8187-022fee61b306,线下,Y,1643.0,-5.0,0,0,1,0,1,0,0,0,
3d096ab0-d684-11e8-8187-022fee61b306,品牌微信,Y,1134.0,13.0,0,0,1,0,0,1,0,0,82.0
e19a0a7d-d683-11e8-8187-022fee61b306,线下,Y,1310.0,5.0,0,0,1,0,0,1,0,0,
0e04fb8b-d684-11e8-8187-022fee61b306,品牌微信,Y,1209.0,8.0,0,1,0,1,0,0,0,0,4.0
e26c4ec4-d684-11e8-8187-022fee61b306,品牌微信,Y,1720.0,-8.0,1,0,0,0,0,1,0,0,
99093b94-d683-11e8-8187-022fee61b306,天猫旗舰店,Y,1192.0,8.0,0,0,1,0,0,1,0,0,1.0
922d6b99-d683-11e8-8187-022fee61b306,品牌微信,Y,1225.0,7.0,0,0,1,0,0,1,0,0,
b25ab8c4-d683-11e8-8187-022fee61b306,品牌微信,Y,1449.0,0.0,0,0,1,0,1,0,0,0,
dca94f88-d683-11e8-8187-022fee61b306,线下,Y,1471.0,1.0,0,0,1,0,1,0,0,0,51.0
7a6143eb-d683-11e8-8187-022fee61b306,线下,Y,1546.0,-2.0,0,0,1,0,1,0,0,0,
5d335fd7-d684-11e8-8187-022fee61b306,线下,Y,1471.0,0.0,0,0,1,0,0,1,0,0,
a40d8a14-d683-11e8-8187-022fee61b306,CRM系统,Y,745.0,38.0,1,0,0,0,0,0,1,0,471.0
eb339a5a-d683-11e8-8187-022fee61b306,线下,Y,1259.0,6.0,0,0,1,0,0,1,0,0,
d736c006-d683-11e8-8187-022fee61b306,线下,Y,1120.0,11.0,0,0,1,0,0,1,0,0,
9341c85a-d684-11e8-8187-022fee61b306,蜜芽,Y,1156.0,10.0,0,0,1,0,0,1,0,0,2.0
66245dea-d684-11e8-8187-022fee61b306,品牌微信,Y,1351.0,7.0,0,0,1,0,0,1,0,0,108.0
ae2238ce-d683-11e8-8187-022fee61b306,CRM系统,Y,820.0,21.0,1,0,0,0,0,1,0,0,
767749ad-d683-11e8-8187-022fee61b306,线下,Y,1208.0,8.0,0,0,1,0,0,1,0,0,
ccaef00f-d683-11e8-8187-022fee61b306,线下,Y,1391.0,2.0,0,0,1,0,1,0,0,0,0.0
e7b6adfc-d683-11e8-8187-022fee61b306,CRM系统,Y,1095.0,23.0,1,0,0,0,0,1,0,0,340.0
4a61f9a2-d684-11e8-8187-022fee61b306,线下,Y,1562.0,-3.0,0,0,1,0,1,0,0,0,
862c7614-d683-11e8-8187-022fee61b306,线下,Y,1325.0,4.0,0,0,1,0,1,0,0,0,
eb625e76-d683-11e8-8187-022fee61b306,线下,Y,1482.0,0.0,0,0,1,0,1,0,0,0,17.0
f688b0bd-d683-11e8-8187-022fee61b306,线下,Y,1481.0,0.0,0,0,1,0,1,0,0,0,
66096489-d684-11e8-8187-022fee61b306,线下,Y,1309.0,4.0,0,0,1,0,1,0,0,0,
0735874c-d684-11e8-8187-022fee61b306,CRM系统,Y,1218.0,8.0,1,0,0,0,0,1,0,0,
a02546db-d683-11e8-8187-022fee61b306,CRM系统,Y,1397.0,2.0,1,0,0,0,1,0,0,0,0.0
d7f7825e-d684-11e8-8187-022fee61b306,品牌微信,Y,1216.0,8.0,1,0,0,0,0,1,0,0,0.0
6039f6fb-d684-11e8-8187-022fee61b306,品牌微信,Y,1340.0,3.0,0,0,1,0,1,0,0,0,0.0
cdb374cc-d683-11e8-8187-022fee61b306,CRM系统,Y,1154.0,10.0,1,0,0,0,0,1,0,0,
9c174009-d683-11e8-8187-022fee61b306,线下,Y,1406.0,1.0,0,0,1,0,1,0,0,0,
e8bd85f0-d683-11e8-8187-022fee61b306,线下,Y,1277.0,6.0,0,0,1,0,0,1,0,0,
1d4610c9-d684-11e8-8187-022fee61b306,线下,Y,1296.0,5.0,0,0,1,0,0,1,0,0,
733f01cf-d683-11e8-8187-022fee61b306,CRM系统,Y,1034.0,35.0,1,0,0,0,0,1,0,0,662.0
040eca3e-d684-11e8-8187-022fee61b306,线下,Y,1627.0,-5.0,0,0,1,0,1,0,0,0,
201c5b2a-d684-11e8-8187-022fee61b306,CRM系统,Y,1203.0,11.0,1,0,0,0,1,0,0,0,107.0
2184270f-d684-11e8-8187-022fee61b306,CRM系统,Y,1202.0,8.0,1,0,0,0,0,1,0,0,
b05a7227-d684-11e8-8187-022fee61b306,线下,Y,1262.0,6.0,0,0,1,0,1,0,0,0,
79f7b1c7-d684-11e8-8187-022fee61b306,线下,Y,1247.0,8.0,0,0,1,0,0,1,0,0,39.0
b33926de-d684-11e8-8187-022fee61b306,品牌微信,Y,1524.0,-2.0,0,1,0,1,0,0,0,0,0.0
dc65a93e-d683-11e8-8187-022fee61b306,线下,Y,1354.0,3.0,0,0,1,0,1,0,0,0,
dbfdeb26-d683-11e8-8187-022fee61b306,品牌微信,Y,1058.0,13.0,1,0,0,0,1,0,0,0,
a393d00b-d683-11e8-8187-022fee61b306,CRM系统,Y,1239.0,7.0,1,0,0,0,0,1,0,0,
e2b73ae7-d683-11e8-8187-022fee61b306,CRM系统,Y,1357.0,3.0,1,0,0,0,1,0,0,0,
eaa1f933-d683-11e8-8187-022fee61b306,线下,Y,1199.0,8.0,0,0,1,0,0,1,0,0,
8f92612c-d683-11e8-8187-022fee61b306,CRM系统,Y,1123.0,16.0,1,0,0,0,0,1,0,0,163.0
2fcffc45-d684-11e8-8187-022fee61b306,线下,Y,1265.0,7.0,0,0,1,0,0,1,0,0,29.0
7f3a795d-d683-11e8-8187-022fee61b306,线下,Y,1146.0,10.0,0,0,1,0,0,1,0,0,
33d00d77-d684-11e8-8187-022fee61b306,品牌微信,Y,1122.0,11.0,1,0,0,0,0,1,0,0,
a9939e3c-d684-11e8-8187-022fee61b306,线下,Y,1360.0,3.0,0,0,1,0,1,1,0,0,3.0
ad2d95ad-d683-11e8-8187-022fee61b306,线下,Y,1515.0,-1.0,0,0,1,0,1,0,0,0,0.0
8363a91a-d683-11e8-8187-022fee61b306,品牌微信,Y,1332.0,4.0,0,0,1,0,1,0,0,0,
a4b7cbcc-d683-11e8-8187-022fee61b306,CRM系统,Y,1127.0,10.0,1,0,0,0,0,1,0,0,0.0
b7b0d8a5-d683-11e8-8187-022fee61b306,线下,Y,1342.0,3.0,0,0,1,0,1,0,0,0,
24f21aed-d684-11e8-8187-022fee61b306,KA合作伙伴,Y,,573.0,1,0,0,0,0,1,0,0,
3898d625-d684-11e8-8187-022fee61b306,品牌微信,Y,1551.0,-2.0,1,0,0,0,0,1,0,0,
4a63570a-d684-11e8-8187-022fee61b306,品牌微信,Y,1428.0,4.0,0,0,1,0,0,0,0,1,89.0
3c1410f1-d684-11e8-8187-022fee61b306,线下,Y,1400.0,1.0,0,0,1,0,1,0,0,0,
59454145-d684-11e8-8187-022fee61b306,线下,Y,1346.0,3.0,0,0,1,0,1,0,0,0,
a73224dc-d683-11e8-8187-022fee61b306,CRM系统,Y,1292.0,11.0,1,0,0,0,1,0,0,0,189.0
c4c0cca0-d683-11e8-8187-022fee61b306,线下,Y,1118.0,11.0,0,0,1,0,0,1,0,0,
4cc6e8bb-d684-11e8-8187-022fee61b306,线下,Y,1197.0,8.0,0,0,1,0,0,1,0,0,2.0
76581106-d683-11e8-8187-022fee61b306,天猫旗舰店,Y,1241.0,7.0,0,0,1,0,0,1,0,0,0.0
5f9c0207-d684-11e8-8187-022fee61b306,线下,Y,1420.0,1.0,0,0,1,0,1,0,0,0,7.0
703a48a9-d683-11e8-8187-022fee61b306,线下,Y,1258.0,6.0,0,0,1,0,0,1,0,0,
eaabcaf0-d683-11e8-8187-022fee61b306,品牌微信,Y,1354.0,3.0,0,0,1,0,1,0,0,0,6.0
5f0e4ad0-d684-11e8-8187-022fee61b306,线下,Y,1188.0,8.0,0,0,1,0,0,1,0,0,
f759d1cf-d683-11e8-8187-022fee61b306,线下,Y,1345.0,3.0,0,0,1,0,1,0,0,0,
c4128e09-d684-11e8-8187-022fee61b306,品牌微信,Y,1169.0,9.0,0,0,1,0,0,1,0,0,0.0
711854a6-d683-11e8-8187-022fee61b306,线下,Y,1397.0,2.0,0,0,1,0,1,0,0,0,
042f12ce-d684-11e8-8187-022fee61b306,线下,Y,1509.0,-1.0,0,0,1,0,1,0,0,0,
52089d25-d684-11e8-8187-022fee61b306,品牌微信,Y,1261.0,12.0,1,0,0,0,0,1,0,0,174.0
953a5ab6-d684-11e8-8187-022fee61b306,线下,Y,1196.0,8.0,0,0,1,0,0,1,0,0,
8ed8a79f-d683-11e8-8187-022fee61b306,线下,Y,1283.0,5.0,0,0,1,0,1,0,0,0,
75704a06-d683-11e8-8187-022fee61b306,线下,Y,1138.0,10.0,0,0,1,0,0,1,0,0,
bfb0ad04-d684-11e8-8187-022fee61b306,线下,Y,1169.0,9.0,0,0,1,0,0,1,0,0,
6b941c3d-d683-11e8-8187-022fee61b306,线下,Y,1509.0,11.0,0,0,1,0,1,0,0,0,394.0
77fac800-d684-11e8-8187-022fee61b306,线下,Y,1339.0,4.0,0,0,1,0,0,1,0,0,
bc72d7be-d683-11e8-8187-022fee61b306,CRM系统,Y,455.0,-17.0,1,0,0,0,0,0,1,0,0.0
88c481db-d684-11e8-8187-022fee61b306,线下,Y,1314.0,4.0,0,0,1,0,1,0,0,0,0.0
736eea54-d683-11e8-8187-022fee61b306,线下,Y,1526.0,-2.0,0,0,1,0,1,0,0,0,2.0
1de21579-d684-11e8-8187-022fee61b306,品牌微信,Y,1492.0,-1.0,1,0,0,0,1,0,0,0,
7a14bcce-d683-11e8-8187-022fee61b306,线下,Y,1317.0,36.0,0,0,1,0,1,0,0,0,953.0
9937d271-d683-11e8-8187-022fee61b306,线下,Y,1392.0,2.0,0,0,1,0,1,0,0,0,
8e34a5f7-d684-11e8-8187-022fee61b306,线下,Y,1287.0,8.0,0,0,1,0,0,1,0,0,69.0
f4164edf-d683-11e8-8187-022fee61b306,CRM系统,Y,1234.0,8.0,1,0,0,0,0,1,0,0,28.0
e997288e-d683-11e8-8187-022fee61b306,品牌微信,Y,1564.0,-3.0,0,0,1,0,1,0,0,0,
9698f1d5-d683-11e8-8187-022fee61b306,CRM系统,Y,1434.0,0.0,1,0,0,0,1,0,0,0,0.0
b767400e-d683-11e8-8187-022fee61b306,线下,Y,1493.0,-1.0,0,0,1,0,1,0,0,0,
721f95d8-d683-11e8-8187-022fee61b306,线下,Y,1513.0,-1.0,0,0,1,0,1,0,0,0,
978e5466-d684-11e8-8187-022fee61b306,线下,Y,1148.0,10.0,0,0,1,0,0,1,0,0,0.0
9b8a79a4-d683-11e8-8187-022fee61b306,CRM系统,Y,1032.0,14.0,1,0,0,0,0,1,0,0,0.0
7b1e9b08-d683-11e8-8187-022fee61b306,线下,Y,1139.0,10.0,0,0,1,0,0,1,0,0,
bcdd20c1-d683-11e8-8187-022fee61b306,CRM系统,Y,609.0,31.0,1,0,0,0,0,0,1,0,96.0
48608f7e-d684-11e8-8187-022fee61b306,线下,Y,1125.0,11.0,0,0,1,0,0,1,0,0,
9f541931-d683-11e8-8187-022fee61b306,CRM系统,Y,1219.0,18.0,1,0,0,0,0,1,0,0,310.0
960c2e72-d683-11e8-8187-022fee61b306,线下,Y,1330.0,13.0,0,0,1,0,1,0,0,0,274.0
4167f0af-d684-11e8-8187-022fee61b306,品牌微信,Y,1344.0,3.0,1,0,0,0,1,0,0,0,1.0
7c549d08-d683-11e8-8187-022fee61b306,线下,Y,1345.0,3.0,0,0,1,0,1,0,0,0,0.0
84d5e776-d684-11e8-8187-022fee61b306,CRM系统,Y,1227.0,10.0,1,0,0,0,0,1,0,0,72.0
a79fb334-d683-11e8-8187-022fee61b306,CRM系统,Y,1140.0,19.0,1,0,0,0,0,1,0,0,279.0
d93773b5-d683-11e8-8187-022fee61b306,线下,Y,1330.0,4.0,0,0,1,0,0,1,0,0,
16c58064-d684-11e8-8187-022fee61b306,品牌微信,Y,1415.0,1.0,0,0,1,0,1,0,0,0,
8a923b7b-d683-11e8-8187-022fee61b306,品牌微信,Y,1574.0,-1.0,0,0,1,0,1,0,0,0,59.0
7e4cfd06-d683-11e8-8187-022fee61b306,线下,Y,1299.0,13.0,0,0,1,0,0,1,0,0,249.0
fbfefcdc-d683-11e8-8187-022fee61b306,CRM系统,Y,1363.0,3.0,1,0,0,0,1,0,0,0,
823337c4-d684-11e8-8187-022fee61b306,品牌微信,Y,1384.0,2.0,0,0,1,0,0,1,0,0,6.0
a7f151d9-d684-11e8-8187-022fee61b306,线下,Y,1351.0,3.0,0,0,1,0,0,1,0,0,
c8ab2935-d683-11e8-8187-022fee61b306,CRM系统,Y,1374.0,2.0,1,0,0,0,1,0,0,0,0.0
85087a27-d683-11e8-8187-022fee61b306,CRM系统,Y,1409.0,22.0,1,0,0,0,1,0,0,0,637.0
b183c918-d683-11e8-8187-022fee61b306,CRM系统,Y,1426.0,1.0,1,0,0,0,1,0,0,0,
68b9d8ce-d683-11e8-8187-022fee61b306,线下,Y,1176.0,9.0,0,0,1,0,0,1,0,0,
98dc2cc4-d683-11e8-8187-022fee61b306,品牌微信,Y,1350.0,3.0,1,0,0,0,0,0,1,0,0.0
7209c746-d683-11e8-8187-022fee61b306,CRM系统,Y,1389.0,10.0,0,0,1,0,0,0,0,1,237.0
7c6eb41b-d684-11e8-8187-022fee61b306,线下,Y,1520.0,-2.0,0,0,1,0,1,0,0,0,
ef928676-d683-11e8-8187-022fee61b306,品牌微信,Y,1069.0,12.0,0,0,1,0,0,0,1,0,
c3b44aab-d683-11e8-8187-022fee61b306,CRM系统,Y,1455.0,0.0,1,0,0,0,1,0,0,0,
8f6dc1ba-d683-11e8-8187-022fee61b306,线下,Y,1426.0,1.0,0,0,1,0,0,1,0,0,
6f65ee0e-d683-11e8-8187-022fee61b306,线下,Y,1465.0,0.0,0,0,1,0,1,0,0,0,1.0
93624ff6-d683-11e8-8187-022fee61b306,线下,Y,1135.0,27.0,0,0,1,0,0,1,0,0,519.0
7888c480-d684-11e8-8187-022fee61b306,线下,Y,1288.0,5.0,0,0,1,0,0,1,0,0,
90fcf1c4-d683-11e8-8187-022fee61b306,CRM系统,Y,1247.0,7.0,1,0,0,0,0,1,0,0,
c6354b53-d684-11e8-8187-022fee61b306,CRM系统,Y,1265.0,6.0,1,0,0,0,0,1,0,0,
7dffba5e-d683-11e8-8187-022fee61b306,品牌微信,Y,915.0,17.0,0,0,1,0,0,0,1,0,
70a49edc-d683-11e8-8187-022fee61b306,线下,Y,1206.0,8.0,0,0,1,0,0,1,0,0,
cb554aa8-d683-11e8-8187-022fee61b306,线下,Y,1227.0,11.0,0,0,1,0,0,1,0,0,114.0
56435e45-d684-11e8-8187-022fee61b306,CRM系统,Y,1247.0,6.0,1,0,0,0,0,1,0,0,
3f15a597-d684-11e8-8187-022fee61b306,天猫旗舰店,Y,1220.0,12.0,0,0,1,0,0,1,0,0,135.0
c44fc5c5-d683-11e8-8187-022fee61b306,线下,Y,1325.0,4.0,0,0,1,0,1,0,0,0,
e569c445-d684-11e8-8187-022fee61b306,线下,Y,1444.0,0.0,0,0,1,0,1,0,0,0,2.0
d6193300-d683-11e8-8187-022fee61b306,线下,Y,1167.0,12.0,0,0,1,0,0,1,0,0,73.0
bcbb759b-d683-11e8-8187-022fee61b306,CRM系统,Y,1238.0,7.0,1,0,0,0,0,1,0,0,0.0
b1f4e797-d683-11e8-8187-022fee61b306,线下,Y,1211.0,8.0,0,0,1,0,0,1,0,0,8.0
ba1a9d0d-d683-11e8-8187-022fee61b306,CRM系统,Y,1227.0,7.0,1,0,0,0,0,1,0,0,
c8418ee1-d683-11e8-8187-022fee61b306,CRM系统,Y,1436.0,11.0,1,0,0,0,1,0,0,0,334.0
2af4c901-d684-11e8-8187-022fee61b306,CRM系统,Y,1291.0,6.0,1,0,0,0,1,0,0,0,14.0
a43ea22c-d684-11e8-8187-022fee61b306,线下,Y,1421.0,1.0,0,0,1,0,0,1,0,0,
dbc4a6dd-d684-11e8-8187-022fee61b306,品牌微信,Y,1399.0,2.0,0,0,1,0,0,1,0,0,
83041079-d683-11e8-8187-022fee61b306,线下,Y,1507.0,-1.0,0,0,1,0,1,0,0,0,
0499e5f7-d684-11e8-8187-022fee61b306,线下,Y,1170.0,9.0,0,0,1,0,0,1,0,0,
d05f461d-d683-11e8-8187-022fee61b306,CRM系统,Y,1417.0,1.0,1,0,0,0,1,0,0,0,0.0
4c35a932-d684-11e8-8187-022fee61b306,线下,Y,1280.0,5.0,0,0,1,0,0,1,0,0,
6b924a2a-d683-11e8-8187-022fee61b306,线下,Y,1304.0,23.0,0,0,1,0,0,1,0,0,574.0
4da865a7-d684-11e8-8187-022fee61b306,线下,Y,1432.0,2.0,0,0,1,0,1,0,0,0,45.0
39d58f70-d684-11e8-8187-022fee61b306,线下,Y,1579.0,-3.0,0,0,1,0,1,0,0,0,
76755aef-d684-11e8-8187-022fee61b306,线下,Y,1208.0,9.0,0,0,1,0,0,1,0,0,44.0
b2c1fed1-d683-11e8-8187-022fee61b306,线下,Y,1321.0,24.0,0,0,1,0,1,0,0,0,591.0
944293f7-d684-11e8-8187-022fee61b306,线下,Y,1314.0,4.0,0,0,1,0,0,1,0,0,
ff576355-d683-11e8-8187-022fee61b306,线下,Y,1349.0,11.0,0,0,1,0,1,0,0,0,250.0
d435b156-d683-11e8-8187-022fee61b306,线下,Y,1209.0,16.0,0,0,1,0,0,1,0,0,251.0
8d3a542f-d683-11e8-8187-022fee61b306,线下,Y,1191.0,18.0,0,0,1,0,0,1,0,0,279.0
761ce43f-d684-11e8-8187-022fee61b306,线下,Y,1353.0,3.0,0,0,1,0,0,1,0,0,3.0
9ad991b5-d684-11e8-8187-022fee61b306,CRM系统,Y,1242.0,7.0,1,0,0,0,0,1,0,0,0.0
f038a30b-d683-11e8-8187-022fee61b306,品牌微信,Y,1428.0,1.0,0,0,1,0,1,0,0,0,3.0
8e714deb-d683-11e8-8187-022fee61b306,线下,Y,1499.0,-1.0,0,0,1,0,1,0,0,0,1.0
c0ca2929-d683-11e8-8187-022fee61b306,线下,Y,1222.0,18.0,0,0,1,0,0,1,0,0,331.0
c5cccc71-d683-11e8-8187-022fee61b306,CRM系统,Y,1270.0,6.0,1,0,0,0,0,1,0,0,0.0
b96402d8-d683-11e8-8187-022fee61b306,CRM系统,Y,1458.0,9.0,1,0,0,0,1,0,0,0,280.0
5d5ecfed-d684-11e8-8187-022fee61b306,线下,Y,1317.0,4.0,0,0,1,0,0,1,0,0,
8275374e-d684-11e8-8187-022fee61b306,线下,Y,1261.0,7.0,0,0,1,0,1,0,0,0,19.0
812cf709-d683-11e8-8187-022fee61b306,天猫旗舰店,Y,1142.0,10.0,0,0,1,0,0,1,0,0,
786cd8c3-d683-11e8-8187-022fee61b306,线下,Y,1189.0,8.0,0,0,1,0,0,1,0,0,
bdbb0fa1-d683-11e8-8187-022fee61b306,线下,Y,1393.0,2.0,0,0,1,0,0,1,0,0,6.0
88ffb1c7-d683-11e8-8187-022fee61b306,线下,Y,1484.0,0.0,0,0,1,0,1,0,0,0,
89e88588-d684-11e8-8187-022fee61b306,线下,Y,1434.0,0.0,0,0,1,0,1,0,0,0,
33fbe004-d684-11e8-8187-022fee61b306,线下,Y,1252.0,6.0,0,0,1,0,0,1,0,0,
95dd11d7-d683-11e8-8187-022fee61b306,CRM系统,Y,981.0,22.0,1,0,0,0,0,0,1,0,192.0
6edacf87-d684-11e8-8187-022fee61b306,线下,Y,1376.0,2.0,0,0,1,0,1,0,0,0,
c66110db-d683-11e8-8187-022fee61b306,CRM系统,Y,1170.0,9.0,1,0,0,0,0,1,0,0,0.0
6fd31809-d684-11e8-8187-022fee61b306,线下,Y,1099.0,15.0,0,0,1,0,0,1,0,0,121.0
047a2d66-d684-11e8-8187-022fee61b306,线下,Y,1144.0,10.0,0,0,1,0,0,1,0,0,
04dcffad-d684-11e8-8187-022fee61b306,线下,Y,1235.0,7.0,0,0,1,0,0,1,0,0,
9bffdbe3-d683-11e8-8187-022fee61b306,线下,Y,1169.0,9.0,0,0,1,0,0,1,0,0,
3fd72fdd-d684-11e8-8187-022fee61b306,线下,Y,1259.0,6.0,0,0,1,0,0,1,0,0,0.0
e1ef1034-d683-11e8-8187-022fee61b306,线下,Y,1298.0,5.0,0,0,1,0,0,1,0,0,
d09d8ce6-d683-11e8-8187-022fee61b306,CRM系统,Y,1207.0,8.0,1,0,0,0,0,1,0,0,0.0
9473ce15-d684-11e8-8187-022fee61b306,CRM系统,Y,738.0,23.0,1,0,0,0,0,1,0,0,7.0
e9eeb0ca-d683-11e8-8187-022fee61b306,线下,Y,1491.0,0.0,0,0,1,0,1,0,0,0,
e34dbe3a-d683-11e8-8187-022fee61b306,线下,Y,1369.0,3.0,0,0,1,0,1,0,0,0,
a748e150-d683-11e8-8187-022fee61b306,CRM系统,Y,1279.0,23.0,1,0,0,0,0,1,0,0,548.0
736f855e-d684-11e8-8187-022fee61b306,线下,Y,1354.0,3.0,0,0,1,0,0,1,0,0,
dbe468a8-d683-11e8-8187-022fee61b306,线下,Y,1558.0,-3.0,0,0,1,0,1,0,0,0,
836cba5a-d683-11e8-8187-022fee61b306,CRM系统,Y,1246.0,7.0,1,0,0,0,0,1,0,0,
5925a95e-d684-11e8-8187-022fee61b306,线下,Y,1266.0,-9.0,0,0,1,0,0,1,0,0,0.0
806262dd-d683-11e8-8187-022fee61b306,CRM系统,Y,1094.0,12.0,1,0,0,0,0,1,0,0,
c9a97b4c-d683-11e8-8187-022fee61b306,线下,Y,1443.0,0.0,0,0,1,0,0,1,0,0,
fa625686-d683-11e8-8187-022fee61b306,品牌微信,Y,1126.0,11.0,1,0,0,0,1,0,0,0,7.0
7af18925-d684-11e8-8187-022fee61b306,线下,Y,1248.0,6.0,0,0,1,0,0,1,0,0,
d51ce135-d683-11e8-8187-022fee61b306,CRM系统,Y,1130.0,20.0,1,0,0,0,0,1,0,0,294.0
8840d586-d683-11e8-8187-022fee61b306,CRM系统,Y,1439.0,0.0,1,0,0,0,1,0,0,0,0.0
a312f6bc-d683-11e8-8187-022fee61b306,天猫旗舰店,Y,1189.0,8.0,0,0,1,0,0,1,0,0,
676bb436-d684-11e8-8187-022fee61b306,线下,Y,1267.0,6.0,0,0,1,0,1,0,0,0,
a53b724d-d683-11e8-8187-022fee61b306,线下,Y,1488.0,9.0,0,0,1,0,1,0,0,0,328.0
069004bf-d684-11e8-8187-022fee61b306,CRM系统,Y,1161.0,12.0,1,0,0,0,0,1,0,0,93.0
b04a5c9a-d684-11e8-8187-022fee61b306,线下,Y,1479.0,0.0,0,0,1,0,0,1,0,0,
8ccb398a-d684-11e8-8187-022fee61b306,CRM系统,Y,1198.0,10.0,1,0,0,0,0,1,0,0,56.0
05acb476-d684-11e8-8187-022fee61b306,品牌微信,Y,1263.0,6.0,1,0,0,0,0,1,0,0,
b239169b-d684-11e8-8187-022fee61b306,品牌微信,Y,1278.0,6.0,1,0,0,0,0,1,0,0,
0d3ef02b-d684-11e8-8187-022fee61b306,线下,Y,1426.0,1.0,0,0,1,0,1,0,0,0,
678d6cd9-d684-11e8-8187-022fee61b306,品牌微信,Y,1198.0,8.0,1,0,0,0,0,1,0,0,
c7c0298d-d683-11e8-8187-022fee61b306,线下,Y,1285.0,5.0,0,0,1,0,1,0,0,0,
42794df1-d684-11e8-8187-022fee61b306,品牌微信,Y,1114.0,11.0,0,0,1,0,0,1,0,0,1.0
b87a5db9-d683-11e8-8187-022fee61b306,线下,Y,1362.0,3.0,0,0,1,0,1,0,0,0,
3f36bb25-d684-11e8-8187-022fee61b306,线下,Y,1157.0,10.0,0,0,1,0,0,1,0,0,
375b8b54-d684-11e8-8187-022fee61b306,CRM系统,Y,1308.0,4.0,1,0,0,0,1,0,0,0,0.0
c0adde19-d683-11e8-8187-022fee61b306,线下,Y,1342.0,3.0,0,0,1,0,0,1,0,0,0.0
7b735eb1-d683-11e8-8187-022fee61b306,线下,Y,1212.0,8.0,0,0,1,0,1,0,0,0,
12069c3e-d684-11e8-8187-022fee61b306,品牌微信,Y,1501.0,-1.0,0,0,1,0,1,0,0,0,
a18aeaa9-d683-11e8-8187-022fee61b306,线下,Y,1260.0,6.0,0,0,1,0,0,1,0,0,
77997e3b-d684-11e8-8187-022fee61b306,线下,Y,1197.0,8.0,0,0,1,0,0,1,0,0,
30e2c300-d684-11e8-8187-022fee61b306,品牌微信,Y,1255.0,6.0,1,0,0,0,0,1,0,0,5.0
816203d1-d683-11e8-8187-022fee61b306,线下,Y,1466.0,23.0,0,0,1,0,1,0,0,0,735.0
